Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
77,3.0,0.0,0.0,1131.0,17.0,89.0,4162.0,0.1,74.01080000000007,0.0,0.0,886.4845559597015,,,,,,,,,,,,,,,,,,,,,31.83087836693121,22.99743144039514,71.320421347617,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,0.0,1316.0,18.0,185.0,4347.0,0.1,129.82066000000006,0.0,0.0,904.276299238205,,,,,,,,,,,,,,,,,,,,,63.152306485775085,36.86997457096594,118.37411315232322,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,1565.0,19.0,249.0,4596.0,0.1,193.37750000000025,0.0,0.0,928.7586238384247,,,,,,,,,,,,,,,,,,,,,87.17896680422324,53.75907709768702,172.0137928376309,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,1601.0,20.0,36.0,4632.0,0.1,22.794700000000002,0.0,0.0,932.4975852966309,,,,,,,,,,,,,,,,,,,,,8.31554155353621,7.443537987184092,22.54039876119633,0.4990807199599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,36.0,1.0,36.0,4668.0,0.1,21.120720000000006,0.0,0.0,1362.2673499584198,,,,,,,,,,,,,,,,,,,,,6.975957289497753,7.039511558757179,20.91138740099267,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,168.0,2.0,132.0,4800.0,0.1,79.91968000000006,0.0,0.0,1375.224763393402,,,,,,,,,,,,,,,,,,,,,32.025977044049036,22.080906126353057,75.84386291214692,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,209.0,3.0,41.0,4841.0,0.1,26.85904000000001,0.0,0.0,1379.6749548912048,,,,,,,,,,,,,,,,,,,,,10.406288849175738,8.566273804295255,26.485326324506484,0.5001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,236.0,4.0,27.0,4868.0,0.1,12.328399999999998,0.0,0.0,1382.5274012088776,,,,,,,,,,,,,,,,,,,,,4.230126140680831,4.175797137278588,12.238651658867697,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,322.0,5.0,86.0,4954.0,0.1,62.35440000000005,0.0,0.0,1391.1276342868805,,,,,,,,,,,,,,,,,,,,,24.070993605526596,19.81342965694712,60.40504423334719,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,359.0,6.0,37.0,4991.0,0.1,21.092939999999995,0.0,0.0,1395.0788860321045,,,,,,,,,,,,,,,,,,,,,6.899362128231261,6.868689358779398,20.879401524903724,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,520.0,7.0,161.0,5152.0,0.1,138.88374000000007,0.0,0.0,1410.6454780101776,,,,,,,,,,,,,,,,,,,,,62.042603795992186,39.74741315766941,129.15305775129022,0.5001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,594.0,8.0,74.0,5226.0,0.1,42.71968000000002,0.0,0.0,1418.0792424678802,,,,,,,,,,,,,,,,,,,,,17.91765746643149,12.149853250381009,41.476685241281395,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,642.0,9.0,48.0,5274.0,0.1,21.636340000000004,0.0,0.0,1423.0210535526276,,,,,,,,,,,,,,,,,,,,,5.739534549754832,7.129621035171146,21.40362819437231,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,734.0,10.0,92.0,5366.0,0.1,83.69192000000007,0.0,0.0,1432.1834018230438,,,,,,,,,,,,,,,,,,,,,37.509464548888275,25.533063871856086,80.40177240453897,0.4988214393999001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,769.0,11.0,35.0,5401.0,0.1,19.428840000000005,0.0,0.0,1435.8259732723236,,,,,,,,,,,,,,,,,,,,,6.70620890394322,6.220958604778068,19.232568592979355,0.40008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,880.0,12.0,111.0,5512.0,0.1,77.12794000000007,0.0,0.0,1447.0175879001617,,,,,,,,,,,,,,,,,,,,,30.75543143770522,22.881759602252732,73.86173672212223,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,989.0,13.0,109.0,5621.0,0.1,89.08400000000007,0.0,0.0,1457.5436472892761,,,,,,,,,,,,,,,,,,,,,38.26006698260892,26.668570493659498,85.08373508533121,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,1230.0,14.0,241.0,5862.0,0.1,210.2564800000003,0.0,0.0,1480.8195841312408,,,,,,,,,,,,,,,,,,,,,93.01696027639474,57.46866138642897,188.2156356290114,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,1426.0,15.0,196.0,6058.0,0.1,166.95984000000004,0.0,0.0,1499.7260835170746,,,,,,,,,,,,,,,,,,,,,69.69022487725586,45.97676159954422,153.60761755154348,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,1466.0,16.0,40.0,6098.0,0.1,23.47920000000001,0.0,0.0,1503.8152077198029,,,,,,,,,,,,,,,,,,,,,7.989171407802898,7.7498384955621615,23.20602198162916,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,1556.0,17.0,90.0,6188.0,0.1,65.80888000000007,0.0,0.0,1512.7014417648315,,,,,,,,,,,,,,,,,,,,,26.67559563541623,20.202667421929064,63.53508302377709,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,2076.0,18.0,520.0,6708.0,0.1,396.61265999999745,0.0,0.0,1562.6691281795502,,,,,,,,,,,,,,,,,,,,,166.62309320583321,85.37344629182707,310.5895199834139,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,2149.0,19.0,73.0,6781.0,0.1,50.67184000000005,0.0,0.0,1569.8748006820679,,,,,,,,,,,,,,,,,,,,,19.726491019806947,16.203597017898286,49.33041766045736,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,2353.0,20.0,204.0,6985.0,0.1,160.8937600000002,0.0,0.0,1589.5147578716278,,,,,,,,,,,,,,,,,,,,,68.36598048008022,45.068070896490475,147.24143561185167,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,201.0,1.0,201.0,7186.0,0.1,189.12860000000023,0.0,0.0,2147.183379173279,,,,,,,,,,,,,,,,,,,,,82.54998263188055,53.014090807837256,172.8816438971424,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,599.0,2.0,398.0,7584.0,0.1,307.90633999999915,0.0,0.0,2185.9356927871704,,,,,,,,,,,,,,,,,,,,,144.5263295347656,77.9799381690696,250.88638272422904,0.4994201401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,626.0,3.0,27.0,7611.0,0.1,16.85596,0.0,0.0,2188.9105389118195,,,,,,,,,,,,,,,,,,,,,6.830454604771952,5.508327706181576,16.704930882505288,0.39968004008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,651.0,4.0,25.0,7636.0,0.1,12.21604,0.0,0.0,2191.631091594696,,,,,,,,,,,,,,,,,,,,,4.397908013750291,4.255097128658158,12.130340851017433,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,911.0,5.0,260.0,7896.0,0.1,218.18084000000025,0.0,0.0,2217.464207172394,,,,,,,,,,,,,,,,,,,,,93.65051976384575,59.12074859519606,194.2199505425347,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,1386.0,6.0,475.0,8371.0,0.1,397.99797999999794,0.0,0.0,2263.658256292343,,,,,,,,,,,,,,,,,,,,,159.94148116876576,96.87170624417158,322.670795364771,0.4988214393999001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,1488.0,7.0,102.0,8473.0,0.1,78.06538000000006,0.0,0.0,2273.5609724521637,,,,,,,,,,,,,,,,,,,,,32.32657916262867,23.799893886012846,74.91782966691608,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,1524.0,8.0,36.0,8509.0,0.1,21.914860000000004,0.0,0.0,2277.262709379196,,,,,,,,,,,,,,,,,,,,,7.8217471130634335,7.339338792991732,21.676608644610297,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,1706.0,9.0,182.0,8691.0,0.1,150.71460000000005,0.0,0.0,2295.169707775116,,,,,,,,,,,,,,,,,,,,,66.70298640517657,43.84508795257541,138.85222206616822,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,1758.0,10.0,52.0,8743.0,0.1,36.623780000000004,0.0,0.0,2300.426577091217,,,,,,,,,,,,,,,,,,,,,15.679537344567219,11.274285798918278,35.88016851494387,0.5001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,1980.0,11.0,222.0,8965.0,0.1,126.74032000000012,0.0,0.0,2322.2925686836243,,,,,,,,,,,,,,,,,,,,,54.60629346227947,33.74215728022769,114.84730260928997,0.39916111951992006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,2139.0,12.0,159.0,9124.0,0.1,139.95504000000014,0.0,0.0,2337.866006374359,,,,,,,,,,,,,,,,,,,,,63.21914871800305,39.83056257171064,130.16339197439436,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,2226.0,13.0,87.0,9211.0,0.1,59.44394000000003,0.0,0.0,2346.6174376010895,,,,,,,,,,,,,,,,,,,,,27.10696837703705,17.675936015479444,57.19997650422973,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,2270.0,14.0,44.0,9255.0,0.1,30.029040000000002,0.0,0.0,2351.078515768051,,,,,,,,,,,,,,,,,,,,,11.1013022160072,9.855502695602281,29.599752607958994,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,2398.0,15.0,128.0,9383.0,0.1,110.67330000000005,0.0,0.0,2363.822742462158,,,,,,,,,,,,,,,,,,,,,49.199204643010944,33.78199225962749,104.58486695473715,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,2532.0,16.0,134.0,9517.0,0.1,105.77394000000005,0.0,0.0,2377.204936027527,,,,,,,,,,,,,,,,,,,,,46.25544230393437,29.585746002464905,99.77516127866888,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,2604.0,17.0,72.0,9589.0,0.1,56.039920000000066,0.0,0.0,2384.566394805908,,,,,,,,,,,,,,,,,,,,,23.62566411168961,17.940860511331493,54.447713162570324,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,2695.0,18.0,91.0,9680.0,0.1,67.67452000000004,0.0,0.0,2393.5511779785156,,,,,,,,,,,,,,,,,,,,,27.67136581434917,20.470871114416198,65.28693429254501,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,2860.0,19.0,165.0,9845.0,0.1,100.96765999999997,0.0,0.0,2409.655413389206,,,,,,,,,,,,,,,,,,,,,43.413757173811945,28.07040735400703,93.99228063531109,0.4994601001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,3017.0,20.0,157.0,10002.0,0.1,137.94004,0.0,0.0,2425.0507683753967,,,,,,,,,,,,,,,,,,,,,62.30683360953777,38.85677697393609,128.41456784442357,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,175.0,1.0,175.0,10177.0,0.1,162.1496800000001,0.0,0.0,3026.379997730255,,,,,,,,,,,,,,,,,,,,,73.01101485355524,45.005976631596205,149.67194662192506,0.39987991999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,285.0,2.0,110.0,10287.0,0.1,87.79030000000009,0.0,0.0,3037.2186806201935,,,,,,,,,,,,,,,,,,,,,37.024720953506396,26.01612220490263,83.88526734453599,0.5001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,732.0,3.0,447.0,10734.0,0.1,342.46693999999843,0.0,0.0,3080.3777434825897,,,,,,,,,,,,,,,,,,,,,142.914029526057,80.70037171418703,279.14237440829453,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,763.0,4.0,31.0,10765.0,0.1,18.96834,0.0,0.0,3084.009051322937,,,,,,,,,,,,,,,,,,,,,7.066425308293463,6.690100581266754,18.786835700007217,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,1325.0,5.0,562.0,11327.0,0.1,503.6897199999963,0.0,0.0,3138.411913394928,,,,,,,,,,,,,,,,,,,,,206.36582900657436,113.45700432973531,388.4887130356637,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,1425.0,6.0,100.0,11427.0,0.1,45.723780000000005,0.0,0.0,3148.274531841278,,,,,,,,,,,,,,,,,,,,,13.119962247183672,13.5147603380245,44.500740756053,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,1650.0,7.0,225.0,11652.0,0.1,157.7814799999999,0.0,0.0,3169.9433517456055,,,,,,,,,,,,,,,,,,,,,58.659779592465874,43.52864906663058,144.87262997902332,0.23987992019992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,1779.0,8.0,129.0,11781.0,0.1,101.7132000000001,0.0,0.0,3182.5975873470306,,,,,,,,,,,,,,,,,,,,,42.12371516045669,30.00250944843548,96.47208844911088,0.39960008008000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,1862.0,9.0,83.0,11864.0,0.1,49.12232000000003,0.0,0.0,3190.9107146263123,,,,,,,,,,,,,,,,,,,,,20.095218681974913,14.045777811739,47.54946823640066,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,2020.0,10.0,158.0,12022.0,0.1,94.43482000000017,0.0,0.0,3206.299345970154,,,,,,,,,,,,,,,,,,,,,33.42341663182402,26.31467913209591,89.33249583133869,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,2282.0,11.0,262.0,12284.0,0.1,209.62692000000018,0.0,0.0,3231.689366579056,,,,,,,,,,,,,,,,,,,,,86.50002494400508,56.08270661579307,187.3384029321321,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,2400.0,12.0,118.0,12402.0,0.1,86.33322000000005,0.0,0.0,3243.5461061000824,,,,,,,,,,,,,,,,,,,,,38.75300693068404,26.54961283365442,81.92413152108999,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,2639.0,13.0,239.0,12641.0,0.1,162.6372800000002,0.0,0.0,3266.6406490802765,,,,,,,,,,,,,,,,,,,,,75.11163768655499,38.8557172026458,144.97540442636168,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,3425.0,14.0,786.0,13427.0,0.1,633.2543799999952,0.0,0.0,3342.5644903182983,,,,,,,,,,,,,,,,,,,,,265.256312781638,126.36206636335517,425.61371997987203,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,3525.0,15.0,100.0,13527.0,0.1,83.3809200000001,0.0,0.0,3352.3736443519592,,,,,,,,,,,,,,,,,,,,,37.04391139417057,24.900088834833884,79.83612126699566,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
